,nominal time,day/night,npixels with POH > 90%
2464,2019-08-02 12:10:00,day,240.0
2465,2019-08-02 12:15:00,day,231.0
2466,2019-08-02 12:20:00,day,203.0
2467,2019-08-02 12:25:00,day,127.0
2468,2019-08-02 12:30:00,day,24.0
2469,2019-08-02 12:35:00,day,76.0
2470,2019-08-02 12:40:00,day,145.0
2471,2019-08-02 12:45:00,day,164.0
2472,2019-08-02 12:50:00,day,194.0
2473,2019-08-02 12:55:00,day,264.0
2474,2019-08-02 13:00:00,day,238.0
2475,2019-08-02 13:05:00,day,224.0
2476,2019-08-02 13:10:00,day,162.0
2477,2019-08-02 13:15:00,day,138.0
2478,2019-08-02 13:20:00,day,51.0
2479,2019-08-02 13:25:00,day,16.0
2480,2019-08-05 15:15:00,day,1.0
2481,2019-08-05 15:20:00,day,21.0
2482,2019-08-05 15:25:00,day,34.0
2483,2019-08-05 15:30:00,day,7.0
2484,2019-08-05 20:00:00,night,1.0
2485,2019-08-05 20:20:00,night,1.0
2486,2019-08-05 20:25:00,night,1.0
2487,2019-08-05 20:30:00,night,10.0
2488,2019-08-05 20:35:00,night,10.0
2489,2019-08-05 20:40:00,night,4.0
2490,2019-08-05 20:45:00,night,12.0
2491,2019-08-05 20:50:00,night,25.0
2492,2019-08-05 20:55:00,night,14.0
2493,2019-08-05 21:10:00,night,3.0
2494,2019-08-05 21:20:00,night,7.0
2495,2019-08-05 21:35:00,night,4.0
2496,2019-08-05 21:40:00,night,7.0
2497,2019-08-05 21:45:00,night,8.0
2498,2019-08-05 21:50:00,night,1.0
2499,2019-08-05 22:20:00,night,2.0
2500,2019-08-05 22:25:00,night,10.0
2501,2019-08-05 22:30:00,night,5.0
2502,2019-08-05 22:40:00,night,5.0
2503,2019-08-05 22:45:00,night,2.0
2504,2019-08-05 22:50:00,night,8.0
2505,2019-08-05 22:55:00,night,17.0
2506,2019-08-05 23:00:00,night,2.0
2507,2019-08-05 23:05:00,night,5.0
2508,2019-08-05 23:10:00,night,2.0
2509,2019-08-05 23:35:00,night,1.0
2510,2019-08-06 01:15:00,night,1.0
2511,2019-08-06 01:20:00,night,12.0
2512,2019-08-06 01:25:00,night,8.0
2513,2019-08-06 01:30:00,night,2.0
2514,2019-08-06 02:50:00,night,2.0
2515,2019-08-06 04:10:00,transition,1.0
2516,2019-08-06 04:40:00,transition,2.0
2517,2019-08-06 04:45:00,transition,5.0
2518,2019-08-06 06:55:00,day,1.0
2519,2019-08-06 07:00:00,day,9.0
2520,2019-08-06 10:35:00,day,4.0
2521,2019-08-06 10:40:00,day,8.0
2522,2019-08-06 10:45:00,day,13.0
2523,2019-08-06 10:50:00,day,1.0
2524,2019-08-06 11:05:00,day,2.0
2525,2019-08-06 11:10:00,day,12.0
2526,2019-08-06 11:15:00,day,12.0
2527,2019-08-06 11:20:00,day,11.0
2528,2019-08-06 11:25:00,day,22.0
2529,2019-08-06 11:30:00,day,23.0
2530,2019-08-06 11:35:00,day,15.0
2531,2019-08-06 11:40:00,day,3.0
2532,2019-08-06 12:15:00,day,10.0
2533,2019-08-06 12:20:00,day,7.0
2534,2019-08-06 12:25:00,day,2.0
2535,2019-08-06 12:30:00,day,4.0
2536,2019-08-06 12:35:00,day,16.0
2537,2019-08-06 12:40:00,day,12.0
2538,2019-08-06 12:45:00,day,14.0
2539,2019-08-06 12:50:00,day,5.0
2540,2019-08-06 12:55:00,day,25.0
2541,2019-08-06 13:00:00,day,62.0
2542,2019-08-06 13:05:00,day,75.0
2543,2019-08-06 13:10:00,day,140.0
2544,2019-08-06 13:15:00,day,189.0
2545,2019-08-06 13:20:00,day,157.0
2546,2019-08-06 13:25:00,day,115.0
2547,2019-08-06 13:30:00,day,160.0
2548,2019-08-06 13:35:00,day,143.0
2549,2019-08-06 13:40:00,day,166.0
2550,2019-08-06 13:45:00,day,147.0
2551,2019-08-06 13:50:00,day,185.0
2552,2019-08-06 13:55:00,day,153.0
2553,2019-08-06 14:00:00,day,170.0
2554,2019-08-06 14:05:00,day,94.0
2555,2019-08-06 14:10:00,day,16.0
2556,2019-08-06 14:15:00,day,62.0
2557,2019-08-06 14:20:00,day,43.0
2558,2019-08-06 14:25:00,day,73.0
2559,2019-08-06 14:30:00,day,64.0
2560,2019-08-06 14:35:00,day,25.0
2561,2019-08-06 14:40:00,day,7.0
2562,2019-08-06 14:55:00,day,9.0
2563,2019-08-06 15:00:00,day,5.0
2564,2019-08-06 15:10:00,day,7.0
2565,2019-08-06 15:15:00,day,9.0
2566,2019-08-06 15:20:00,day,24.0
2567,2019-08-06 15:25:00,day,16.0
2568,2019-08-06 15:30:00,day,4.0
2569,2019-08-06 15:55:00,day,3.0
2570,2019-08-06 16:00:00,day,16.0
2571,2019-08-06 16:05:00,day,8.0
2572,2019-08-06 16:10:00,day,16.0
2573,2019-08-06 16:15:00,day,6.0
2574,2019-08-06 16:20:00,day,21.0
2575,2019-08-06 16:25:00,day,36.0
2576,2019-08-06 16:30:00,day,18.0
2577,2019-08-06 16:35:00,day,5.0
2578,2019-08-06 16:40:00,day,2.0
2579,2019-08-06 16:45:00,day,25.0
2580,2019-08-06 16:50:00,day,35.0
2581,2019-08-06 16:55:00,day,26.0
2582,2019-08-06 17:00:00,day,44.0
2583,2019-08-06 17:05:00,day,91.0
2584,2019-08-06 17:10:00,day,90.0
2585,2019-08-06 17:15:00,day,82.0
2586,2019-08-06 17:20:00,day,75.0
2587,2019-08-06 17:25:00,day,60.0
2588,2019-08-06 17:30:00,day,54.0
2589,2019-08-06 17:35:00,transition,73.0
2590,2019-08-06 17:40:00,transition,86.0
2591,2019-08-06 17:45:00,transition,82.0
2592,2019-08-06 17:50:00,transition,81.0
2593,2019-08-06 17:55:00,transition,81.0
2594,2019-08-06 18:00:00,transition,33.0
2595,2019-08-06 18:05:00,transition,39.0
2596,2019-08-06 18:10:00,transition,37.0
2597,2019-08-06 18:15:00,transition,97.0
2598,2019-08-06 18:20:00,transition,110.0
2599,2019-08-06 18:25:00,transition,97.0
2600,2019-08-06 18:30:00,transition,76.0
2601,2019-08-06 18:35:00,transition,127.0
2602,2019-08-06 18:40:00,transition,134.0
2603,2019-08-06 18:45:00,transition,90.0
2604,2019-08-06 18:50:00,transition,66.0
2605,2019-08-06 18:55:00,transition,70.0
2606,2019-08-06 19:00:00,transition,30.0
2607,2019-08-06 19:05:00,night,30.0
2608,2019-08-06 19:10:00,night,43.0
2609,2019-08-06 19:15:00,night,65.0
2610,2019-08-06 19:20:00,night,20.0
2611,2019-08-06 19:25:00,night,6.0
2612,2019-08-06 19:30:00,night,12.0
2613,2019-08-06 19:35:00,night,14.0
2614,2019-08-06 19:40:00,night,21.0
2615,2019-08-06 19:45:00,night,40.0
2616,2019-08-06 19:50:00,night,36.0
2617,2019-08-06 19:55:00,night,26.0
2618,2019-08-06 20:00:00,night,2.0
2619,2019-08-06 20:15:00,night,10.0
2620,2019-08-06 20:20:00,night,43.0
2621,2019-08-06 20:25:00,night,13.0
2622,2019-08-06 20:30:00,night,24.0
2623,2019-08-06 20:35:00,night,26.0
2624,2019-08-06 20:40:00,night,61.0
2625,2019-08-06 20:45:00,night,97.0
2626,2019-08-06 20:50:00,night,64.0
2627,2019-08-06 20:55:00,night,12.0
2628,2019-08-06 21:00:00,night,26.0
2629,2019-08-06 21:05:00,night,57.0
2630,2019-08-06 21:10:00,night,34.0
2631,2019-08-06 21:15:00,night,32.0
2632,2019-08-06 21:20:00,night,41.0
2633,2019-08-06 21:25:00,night,58.0
2634,2019-08-06 21:30:00,night,117.0
2635,2019-08-06 21:35:00,night,61.0
2636,2019-08-06 21:40:00,night,64.0
2637,2019-08-06 21:45:00,night,100.0
2638,2019-08-06 21:50:00,night,153.0
2639,2019-08-06 21:55:00,night,160.0
2640,2019-08-06 22:00:00,night,171.0
2641,2019-08-06 22:05:00,night,165.0
2642,2019-08-06 22:10:00,night,145.0
2643,2019-08-06 22:15:00,night,117.0
2644,2019-08-06 22:20:00,night,111.0
2645,2019-08-06 22:25:00,night,100.0
2646,2019-08-06 22:30:00,night,108.0
2647,2019-08-06 22:35:00,night,98.0
2648,2019-08-06 22:40:00,night,70.0
2649,2019-08-06 22:45:00,night,49.0
2650,2019-08-06 22:50:00,night,56.0
2651,2019-08-06 22:55:00,night,49.0
2652,2019-08-06 23:00:00,night,22.0
2653,2019-08-06 23:05:00,night,13.0
2654,2019-08-06 23:10:00,night,17.0
2655,2019-08-06 23:15:00,night,19.0
2656,2019-08-06 23:20:00,night,20.0
2657,2019-08-06 23:25:00,night,27.0
2658,2019-08-06 23:30:00,night,24.0
2659,2019-08-07 00:05:00,night,7.0
2660,2019-08-07 00:10:00,night,12.0
2661,2019-08-07 00:15:00,night,5.0
2662,2019-08-07 00:25:00,night,2.0
2663,2019-08-07 00:30:00,night,4.0
2664,2019-08-07 00:55:00,night,6.0
2665,2019-08-07 04:25:00,transition,2.0
2666,2019-08-07 04:30:00,transition,4.0
2667,2019-08-07 04:35:00,transition,9.0
2668,2019-08-07 04:40:00,transition,3.0
2669,2019-08-07 05:00:00,transition,1.0
2670,2019-08-07 07:55:00,day,1.0
2671,2019-08-07 14:30:00,day,4.0
2672,2019-08-07 14:35:00,day,19.0
2673,2019-08-07 14:40:00,day,11.0
2674,2019-08-07 14:50:00,day,36.0
2675,2019-08-07 14:55:00,day,42.0
2676,2019-08-07 15:00:00,day,53.0
2677,2019-08-07 15:05:00,day,43.0
2678,2019-08-07 15:10:00,day,22.0
2679,2019-08-07 15:15:00,day,21.0
2680,2019-08-07 15:20:00,day,31.0
2681,2019-08-07 15:25:00,day,53.0
2682,2019-08-07 15:30:00,day,44.0
2683,2019-08-07 15:35:00,day,26.0
2684,2019-08-07 15:40:00,day,48.0
2685,2019-08-07 15:45:00,day,28.0
2686,2019-08-07 15:50:00,day,13.0
2687,2019-08-07 15:55:00,day,2.0
2688,2019-08-07 16:00:00,day,2.0
2689,2019-08-07 18:05:00,transition,5.0
2690,2019-08-09 17:30:00,transition,1.0
2691,2019-08-09 21:05:00,night,7.0
2692,2019-08-09 21:10:00,night,9.0
2693,2019-08-11 15:20:00,day,2.0
2694,2019-08-11 15:35:00,day,36.0
2695,2019-08-11 15:40:00,day,97.0
2696,2019-08-11 15:45:00,day,139.0
2697,2019-08-11 15:50:00,day,168.0
2698,2019-08-11 15:55:00,day,164.0
2699,2019-08-11 16:00:00,day,146.0
2700,2019-08-11 16:05:00,day,162.0
2701,2019-08-11 16:10:00,day,122.0
2702,2019-08-11 16:15:00,day,110.0
2703,2019-08-11 16:20:00,day,132.0
2704,2019-08-11 16:25:00,day,120.0
2705,2019-08-11 16:30:00,day,132.0
2706,2019-08-11 16:35:00,day,120.0
2707,2019-08-11 16:40:00,day,109.0
2708,2019-08-11 16:45:00,day,60.0
2709,2019-08-11 16:50:00,day,20.0
2710,2019-08-11 16:55:00,day,1.0
2711,2019-08-11 17:05:00,day,5.0
2712,2019-08-11 17:10:00,day,7.0
2713,2019-08-11 21:15:00,night,6.0
2714,2019-08-11 21:20:00,night,4.0
2715,2019-08-11 21:25:00,night,55.0
2716,2019-08-11 21:30:00,night,76.0
2717,2019-08-11 21:35:00,night,61.0
2718,2019-08-11 21:40:00,night,18.0
2719,2019-08-11 22:05:00,night,2.0
2720,2019-08-11 22:10:00,night,3.0
2721,2019-08-12 00:05:00,night,1.0
2722,2019-08-12 00:10:00,night,4.0
2723,2019-08-12 00:15:00,night,5.0
2724,2019-08-12 00:45:00,night,2.0
2725,2019-08-12 00:50:00,night,7.0
2726,2019-08-12 00:55:00,night,7.0
2727,2019-08-12 01:00:00,night,2.0
2728,2019-08-12 10:00:00,day,29.0
2729,2019-08-12 10:15:00,day,39.0
2730,2019-08-12 10:20:00,day,60.0
2731,2019-08-12 10:25:00,day,46.0
2732,2019-08-12 10:30:00,day,106.0
2733,2019-08-12 10:35:00,day,102.0
2734,2019-08-12 10:40:00,day,94.0
2735,2019-08-12 10:45:00,day,47.0
2736,2019-08-12 10:50:00,day,36.0
2737,2019-08-12 10:55:00,day,14.0
2738,2019-08-12 14:10:00,day,2.0
2739,2019-08-12 14:15:00,day,1.0
2740,2019-08-12 14:40:00,day,5.0
2741,2019-08-12 14:45:00,day,3.0
2742,2019-08-12 17:10:00,day,14.0
2743,2019-08-12 17:15:00,day,19.0
2744,2019-08-12 17:20:00,day,36.0
2745,2019-08-12 17:25:00,transition,66.0
2746,2019-08-12 17:30:00,transition,67.0
2747,2019-08-12 17:45:00,transition,2.0
2748,2019-08-12 17:50:00,transition,3.0
2749,2019-08-18 16:00:00,day,4.0
2750,2019-08-18 16:10:00,day,2.0
2751,2019-08-18 16:15:00,day,3.0
2752,2019-08-18 16:20:00,day,16.0
2753,2019-08-18 16:25:00,day,9.0
2754,2019-08-18 16:45:00,day,6.0
2755,2019-08-18 16:50:00,day,2.0
2756,2019-08-18 17:00:00,day,14.0
2757,2019-08-18 17:05:00,day,2.0
2758,2019-08-18 17:10:00,day,32.0
2759,2019-08-18 17:15:00,day,32.0
2760,2019-08-18 17:20:00,transition,17.0
2761,2019-08-18 17:25:00,transition,19.0
2762,2019-08-18 17:30:00,transition,36.0
2763,2019-08-18 17:35:00,transition,102.0
2764,2019-08-18 17:40:00,transition,141.0
2765,2019-08-18 17:45:00,transition,109.0
2766,2019-08-18 17:50:00,transition,102.0
2767,2019-08-18 17:55:00,transition,119.0
2768,2019-08-18 18:00:00,transition,133.0
2769,2019-08-18 18:05:00,transition,126.0
2770,2019-08-18 18:10:00,transition,92.0
2771,2019-08-18 18:15:00,transition,47.0
2772,2019-08-18 18:20:00,transition,11.0
2773,2019-08-18 18:25:00,transition,25.0
2774,2019-08-18 18:30:00,transition,57.0
2775,2019-08-18 18:35:00,transition,49.0
2776,2019-08-18 18:40:00,transition,96.0
2777,2019-08-18 18:45:00,night,111.0
2778,2019-08-18 18:50:00,night,64.0
2779,2019-08-18 18:55:00,night,87.0
2780,2019-08-18 19:00:00,night,91.0
2781,2019-08-18 19:05:00,night,78.0
2782,2019-08-18 19:10:00,night,32.0
2783,2019-08-18 19:15:00,night,44.0
2784,2019-08-18 19:20:00,night,82.0
2785,2019-08-18 19:25:00,night,39.0
2786,2019-08-18 19:30:00,night,55.0
2787,2019-08-18 19:35:00,night,105.0
2788,2019-08-18 19:40:00,night,123.0
2789,2019-08-18 19:45:00,night,83.0
2790,2019-08-18 19:50:00,night,107.0
2791,2019-08-18 19:55:00,night,106.0
2792,2019-08-18 20:00:00,night,142.0
2793,2019-08-18 20:05:00,night,86.0
2794,2019-08-18 20:10:00,night,21.0
2795,2019-08-18 20:15:00,night,15.0
2796,2019-08-18 20:20:00,night,19.0
2797,2019-08-18 20:25:00,night,36.0
2798,2019-08-18 20:30:00,night,36.0
2799,2019-08-18 20:35:00,night,21.0
2800,2019-08-18 20:40:00,night,31.0
2801,2019-08-18 20:45:00,night,60.0
2802,2019-08-18 20:50:00,night,84.0
2803,2019-08-18 20:55:00,night,92.0
2804,2019-08-18 21:00:00,night,70.0
2805,2019-08-18 21:05:00,night,66.0
2806,2019-08-18 21:10:00,night,56.0
2807,2019-08-18 21:15:00,night,33.0
2808,2019-08-18 21:20:00,night,34.0
2809,2019-08-18 21:25:00,night,11.0
2810,2019-08-18 21:30:00,night,7.0
2811,2019-08-18 21:40:00,night,10.0
2812,2019-08-18 21:45:00,night,7.0
2813,2019-08-18 21:55:00,night,20.0
2814,2019-08-18 22:00:00,night,4.0
2815,2019-08-18 22:05:00,night,4.0
2816,2019-08-18 22:30:00,night,1.0
2817,2019-08-20 17:20:00,transition,2.0
2818,2019-08-20 17:35:00,transition,1.0
2819,2019-08-20 17:40:00,transition,22.0
2820,2019-08-20 17:55:00,transition,33.0
2821,2019-08-20 18:00:00,transition,51.0
2822,2019-08-20 18:05:00,transition,69.0
2823,2019-08-20 18:10:00,transition,68.0
2824,2019-08-20 18:15:00,transition,39.0
2825,2019-08-20 18:20:00,transition,3.0
2826,2019-08-20 22:05:00,night,7.0
2827,2019-08-20 22:10:00,night,5.0
2828,2019-08-20 22:15:00,night,9.0
2829,2019-08-21 21:35:00,night,1.0
2830,2019-08-21 21:40:00,night,1.0
2831,2019-08-21 21:45:00,night,4.0
2832,2019-08-21 22:25:00,night,8.0
2833,2019-08-21 22:55:00,night,1.0
2834,2019-08-23 10:10:00,day,6.0
2835,2019-08-24 12:30:00,day,6.0
2836,2019-08-24 16:30:00,day,1.0
2837,2019-08-24 16:35:00,day,4.0
2838,2019-08-24 16:40:00,day,1.0
2839,2019-08-25 13:55:00,day,3.0
2840,2019-08-25 14:15:00,day,3.0
2841,2019-08-25 14:20:00,day,2.0
2842,2019-08-25 14:25:00,day,8.0
2843,2019-08-25 14:30:00,day,1.0
2844,2019-08-25 18:05:00,transition,4.0
2845,2019-08-25 18:10:00,transition,7.0
2846,2019-08-25 18:15:00,transition,4.0
2847,2019-08-25 18:20:00,transition,4.0
2848,2019-08-25 19:15:00,night,1.0
2849,2019-08-25 19:40:00,night,3.0
2850,2019-08-25 19:50:00,night,2.0
2851,2019-08-25 19:55:00,night,7.0
2852,2019-08-25 20:00:00,night,18.0
2853,2019-08-25 20:10:00,night,3.0
2854,2019-08-25 20:15:00,night,11.0
2855,2019-08-25 20:30:00,night,4.0
2856,2019-08-26 10:50:00,day,1.0
2857,2019-08-26 10:55:00,day,3.0
2858,2019-08-26 11:50:00,day,2.0
2859,2019-08-26 13:40:00,day,1.0
2860,2019-08-26 17:00:00,day,2.0
2861,2019-08-26 17:05:00,transition,11.0
2862,2019-08-26 17:10:00,transition,5.0
2863,2019-08-26 17:15:00,transition,5.0
2864,2019-08-26 19:35:00,night,2.0
2865,2019-08-26 19:40:00,night,8.0
2866,2019-08-26 19:45:00,night,10.0
2867,2019-08-26 20:25:00,night,2.0
2868,2019-08-26 20:30:00,night,7.0
2869,2019-08-27 09:55:00,day,2.0
2870,2019-08-27 10:00:00,day,5.0
2871,2019-08-27 10:05:00,day,2.0
2872,2019-08-27 10:15:00,day,1.0
2873,2019-08-27 10:20:00,day,2.0
2874,2019-08-27 10:35:00,day,2.0
2875,2019-08-27 11:15:00,day,1.0
2876,2019-08-27 11:30:00,day,1.0
2877,2019-08-28 13:45:00,day,1.0
2878,2019-08-28 14:30:00,day,2.0
2879,2019-08-28 14:35:00,day,6.0
2880,2019-08-28 14:50:00,day,6.0
2881,2019-08-28 14:55:00,day,8.0
2882,2019-08-28 15:00:00,day,5.0
2883,2019-08-28 16:30:00,day,3.0
2884,2019-08-28 16:40:00,day,6.0
2885,2019-08-28 16:50:00,day,2.0
2886,2019-08-28 16:55:00,day,5.0
2887,2019-08-28 17:10:00,transition,1.0
2888,2019-08-28 17:15:00,transition,1.0
2889,2019-08-29 11:20:00,day,3.0
2890,2019-08-29 11:25:00,day,7.0
2891,2019-08-29 11:40:00,day,3.0
2892,2019-08-29 11:55:00,day,2.0
2893,2019-08-29 12:00:00,day,3.0
2894,2019-08-29 12:05:00,day,2.0
2895,2019-08-29 12:10:00,day,2.0
2896,2019-08-29 12:15:00,day,1.0
2897,2019-08-29 12:20:00,day,4.0
2898,2019-08-29 12:30:00,day,3.0
2899,2019-08-29 12:35:00,day,1.0
2900,2019-08-29 12:40:00,day,14.0
2901,2019-08-29 12:45:00,day,13.0
2902,2019-08-29 12:50:00,day,6.0
2903,2019-08-29 13:10:00,day,4.0
2904,2019-08-29 13:20:00,day,5.0
2905,2019-08-29 13:25:00,day,1.0
2906,2019-08-29 13:30:00,day,1.0
2907,2019-08-29 14:30:00,day,2.0
2908,2019-08-29 14:35:00,day,7.0
2909,2019-08-29 14:40:00,day,5.0
2910,2019-08-29 14:45:00,day,10.0
2911,2019-08-29 14:50:00,day,11.0
2912,2019-08-29 14:55:00,day,2.0
2913,2019-08-29 15:15:00,day,5.0
2914,2019-08-29 15:30:00,day,2.0
2915,2019-08-30 14:50:00,day,1.0
2916,2019-08-30 14:55:00,day,12.0
2917,2019-08-30 15:00:00,day,10.0
2918,2019-08-30 15:05:00,day,11.0
2919,2019-08-30 15:10:00,day,3.0
2920,2019-08-30 15:15:00,day,3.0
2921,2019-08-30 15:20:00,day,1.0
2922,2019-08-30 15:25:00,day,7.0
2923,2019-08-30 15:30:00,day,15.0
2924,2019-08-30 15:35:00,day,9.0
2925,2019-08-30 15:40:00,day,10.0
2926,2019-08-30 15:45:00,day,14.0
2927,2019-08-30 15:50:00,day,4.0
2928,2019-08-30 15:55:00,day,29.0
2929,2019-08-30 16:00:00,day,33.0
2930,2019-08-30 16:05:00,day,47.0
2931,2019-08-30 16:10:00,day,28.0
2932,2019-08-30 16:15:00,day,26.0
2933,2019-08-30 16:20:00,day,46.0
2934,2019-08-30 16:25:00,day,36.0
2935,2019-08-30 16:30:00,day,2.0
2936,2019-08-30 16:35:00,day,33.0
2937,2019-08-30 16:40:00,day,23.0
2938,2019-08-30 16:45:00,day,12.0
2939,2019-08-30 16:50:00,day,5.0
2940,2019-08-30 17:05:00,transition,3.0
2941,2019-08-30 17:15:00,transition,2.0
2942,2019-08-30 17:20:00,transition,8.0
2943,2019-08-30 17:25:00,transition,20.0
2944,2019-08-30 17:30:00,transition,12.0
2945,2019-08-30 17:40:00,transition,2.0
2946,2019-08-30 17:45:00,transition,1.0
2947,2019-08-30 18:05:00,transition,1.0
2948,2019-08-30 18:10:00,transition,20.0
2949,2019-08-30 18:15:00,transition,51.0
2950,2019-08-30 18:20:00,transition,6.0
2951,2019-08-30 18:25:00,night,24.0
2952,2019-08-30 18:30:00,night,23.0
2953,2019-08-30 18:35:00,night,19.0
2954,2019-08-30 18:40:00,night,15.0
2955,2019-08-30 18:45:00,night,15.0
2956,2019-08-30 18:50:00,night,14.0
2957,2019-08-30 18:55:00,night,27.0
2958,2019-08-30 19:00:00,night,16.0
2959,2019-08-30 19:05:00,night,13.0
2960,2019-08-30 19:10:00,night,7.0
2961,2019-08-30 19:20:00,night,3.0
2962,2019-08-30 19:35:00,night,5.0
2963,2019-08-30 19:45:00,night,5.0
2964,2019-08-30 19:50:00,night,7.0
2965,2019-08-30 19:55:00,night,8.0
2966,2019-08-30 20:05:00,night,3.0
2967,2019-08-30 20:10:00,night,5.0
2968,2019-08-30 20:15:00,night,26.0
2969,2019-08-30 20:20:00,night,12.0
2970,2019-08-30 20:25:00,night,8.0
2971,2019-08-30 20:30:00,night,5.0
2972,2019-08-30 20:35:00,night,13.0
2973,2019-08-30 20:40:00,night,9.0
2974,2019-08-30 20:50:00,night,10.0
2975,2019-08-30 20:55:00,night,15.0
2976,2019-08-30 21:00:00,night,5.0
2977,2019-08-30 21:25:00,night,19.0
2978,2019-08-30 21:30:00,night,9.0
2979,2019-08-30 21:35:00,night,4.0
2980,2019-08-31 00:15:00,night,1.0
2981,2019-08-31 00:20:00,night,4.0
2982,2019-08-31 00:25:00,night,7.0
2983,2019-08-31 00:30:00,night,5.0
2984,2019-08-31 03:40:00,night,2.0
2985,2019-08-31 03:45:00,night,15.0
2986,2019-08-31 03:50:00,night,6.0
2987,2019-08-31 03:55:00,night,1.0
2988,2019-08-31 04:00:00,night,2.0
2989,2019-08-31 04:20:00,night,3.0
2990,2019-08-31 04:25:00,night,13.0
2991,2019-08-31 05:55:00,transition,1.0
2992,2019-08-31 10:00:00,day,1.0
2993,2019-08-31 10:05:00,day,1.0
2994,2019-08-31 10:10:00,day,1.0
2995,2019-08-31 12:10:00,day,2.0
2996,2019-08-31 12:25:00,day,3.0
2997,2019-08-31 12:40:00,day,1.0
2998,2019-08-31 12:50:00,day,2.0
2999,2019-08-31 13:05:00,day,2.0
3000,2019-08-31 13:10:00,day,2.0
3001,2019-08-31 13:15:00,day,10.0
3002,2019-08-31 13:20:00,day,4.0
3003,2019-08-31 13:25:00,day,1.0
3004,2019-08-31 13:30:00,day,17.0
3005,2019-08-31 13:35:00,day,16.0
3006,2019-08-31 13:55:00,day,1.0
3007,2019-08-31 14:00:00,day,17.0
3008,2019-08-31 14:05:00,day,23.0
3009,2019-08-31 14:10:00,day,2.0
3010,2019-08-31 14:15:00,day,11.0
3011,2019-08-31 14:20:00,day,22.0
3012,2019-08-31 14:25:00,day,22.0
3013,2019-08-31 14:40:00,day,9.0
3014,2019-08-31 14:45:00,day,4.0
3015,2019-08-31 14:55:00,day,1.0
3016,2019-08-31 15:10:00,day,2.0
3017,2019-08-31 15:15:00,day,9.0
3018,2019-08-31 15:20:00,day,1.0
3019,2019-08-31 15:25:00,day,5.0
3020,2019-08-31 16:00:00,day,1.0
3021,2019-08-31 16:15:00,day,2.0
3022,2019-08-31 16:25:00,day,3.0
3023,2019-08-31 16:30:00,day,4.0
3024,2019-08-31 16:50:00,day,2.0
3025,2019-08-31 17:15:00,transition,1.0
3026,2019-08-31 17:25:00,transition,2.0
3027,2019-08-31 17:55:00,transition,5.0
3028,2019-08-31 18:00:00,transition,4.0
3029,2019-08-31 18:05:00,transition,8.0
3030,2019-08-31 18:10:00,transition,9.0
3031,2019-08-31 18:15:00,transition,2.0
3032,2019-08-31 18:25:00,night,9.0
3033,2019-08-31 18:30:00,night,3.0
3034,2019-08-31 20:10:00,night,12.0
3035,2019-08-31 20:15:00,night,3.0
3036,2019-08-31 20:20:00,night,3.0
3037,2019-08-31 20:25:00,night,16.0
3038,2019-08-31 20:30:00,night,22.0
3039,2019-09-01 23:05:00,night,2.0
3040,2019-09-02 01:00:00,night,8.0
3041,2019-09-02 01:05:00,night,3.0
3042,2019-09-02 01:40:00,night,7.0
3043,2019-09-02 01:45:00,night,24.0
3044,2019-09-02 01:50:00,night,22.0
3045,2019-09-02 01:55:00,night,15.0
3046,2019-09-02 02:00:00,night,18.0
3047,2019-09-02 02:15:00,night,13.0
3048,2019-09-02 02:20:00,night,16.0
3049,2019-09-02 02:25:00,night,23.0
3050,2019-09-02 02:30:00,night,6.0
3051,2019-09-02 03:15:00,night,1.0
3052,2019-09-02 05:30:00,transition,4.0
3053,2019-09-05 15:20:00,day,7.0
3054,2019-09-07 09:20:00,day,6.0
3055,2019-09-08 14:30:00,day,4.0
3056,2019-09-18 19:55:00,night,5.0
3057,2019-09-18 20:00:00,night,10.0
3058,2019-09-18 20:05:00,night,9.0
3059,2019-09-18 20:10:00,night,13.0
3060,2019-09-18 20:15:00,night,18.0
3061,2019-09-18 20:20:00,night,8.0
3062,2019-09-18 20:25:00,night,6.0
